date,flow_almadale_mean,flow_almadale_max,flow_almadale_min,rain_rangiwahia_total,rain_cheltenham_total,rain_halcombe_total,rain_mangaone_valley_total,rain_rangiwahia_maxhr,rain_cheltenham_maxhr,rain_halcombe_maxhr,rain_mangaone_valley_maxhr,wt_almadale_mean,wt_almadale_max,wt_almadale_min,flow_almadale_mean_lag1,flow_almadale_max_lag1,flow_almadale_min_lag1,rain_rangiwahia_total_lag1,rain_cheltenham_total_lag1,rain_halcombe_total_lag1,rain_mangaone_valley_total_lag1,rain_rangiwahia_maxhr_lag1,rain_cheltenham_maxhr_lag1,rain_halcombe_maxhr_lag1,rain_mangaone_valley_maxhr_lag1,wt_almadale_mean_lag1,wt_almadale_max_lag1,wt_almadale_min_lag1,flow_almadale_mean_lag2,flow_almadale_max_lag2,flow_almadale_min_lag2,rain_rangiwahia_total_lag2,rain_cheltenham_total_lag2,rain_halcombe_total_lag2,rain_mangaone_valley_total_lag2,rain_rangiwahia_maxhr_lag2,rain_cheltenham_maxhr_lag2,rain_halcombe_maxhr_lag2,rain_mangaone_valley_maxhr_lag2,wt_almadale_mean_lag2,wt_almadale_max_lag2,wt_almadale_min_lag2,flow_almadale_mean_lag3,flow_almadale_max_lag3,flow_almadale_min_lag3,rain_rangiwahia_total_lag3,rain_cheltenham_total_lag3,rain_halcombe_total_lag3,rain_mangaone_valley_total_lag3,rain_rangiwahia_maxhr_lag3,rain_cheltenham_maxhr_lag3,rain_halcombe_maxhr_lag3,rain_mangaone_valley_maxhr_lag3,wt_almadale_mean_lag3,wt_almadale_max_lag3,wt_almadale_min_lag3,rain_heavy_count_7d,flow_high_count_7d,ecoli_cfu,label
2023-09-28,2101825.63,34270.24,19249.89,25.85,8.04,5.35,8.0,1.5,0.5,1.0,0.5,9.1,9.6,8.6,1925133.1,29739.53,17532.29,20.2,17.69,16.05,15.0,3.0,1.5,1.5,1.5,9.95,10.6,9.5,974604.37,21801.08,8019.13,2.35,2.15,0.0,2.5,5.0,5.0,5.0,4.0,11.11,12.1,10.6,1490692.08,25099.82,8512.74,6.11,4.29,4.81,4.0,1.5,1.5,0.0,1.0,12.3,13.3,11.4,0.0,1.0,739.9999999999998,1.0
2023-10-12,933836.01,12207.49,9266.25,2.82,0.54,0.0,3.0,0.5,0.5,0.0,0.5,12.22,13.9,10.7,798151.67,9644.94,8998.28,7.99,0.0,0.0,0.0,1.0,0.5,0.0,2.0,12.46,14.5,10.8,968426.67,12585.21,9540.49,2.35,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.56,14.1,9.1,1211975.35,15766.25,12083.34,1.41,8.58,3.21,3.5,1.0,0.0,0.0,0.0,11.8,13.6,10.4,0.0,0.0,58.39999999999999,0.0
2023-11-07,432936.44,5218.23,4812.82,0.0,0.0,0.0,0.0,0.5,3.5,1.5,2.0,16.29,20.1,13.5,465742.34,5622.76,5149.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.29,19.5,13.8,512511.34,6211.5,5525.68,0.91,3.22,2.14,1.92,0.0,0.0,0.0,0.5,14.64,16.9,12.0,554765.6,6929.89,6001.42,2.27,1.07,1.61,1.44,1.0,2.0,1.0,0.5,14.91,16.1,13.4,1.0,1.0,216.00000000000006,0.0
2023-11-14,326773.29,3883.9,3696.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,21.0,14.2,341228.21,4072.74,3808.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49,20.1,13.4,361146.19,4349.34,4015.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.68,20.3,11.0,391450.21,4704.39,4288.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,18.8,11.6,0.0,0.0,85.00000000000001,0.0
2023-11-16,302649.45,3570.7,3416.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44,20.9,14.9,315524.22,3733.57,3518.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59,20.2,13.2,326773.29,3883.9,3696.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,21.0,14.2,341228.21,4072.74,3808.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49,20.1,13.4,0.0,0.0,48.800000000000004,0.0
2023-11-21,527347.59,10723.51,4209.25,1.36,3.76,4.82,4.79,0.5,0.5,0.0,0.5,15.87,17.0,14.7,364244.59,4410.47,3847.0,12.69,8.05,5.88,8.14,1.0,1.0,1.0,1.0,17.44,19.4,15.8,306456.32,3939.78,3367.08,10.43,7.51,6.42,8.14,3.0,1.5,1.0,2.5,18.0,20.8,15.6,292378.81,3588.36,3318.59,3.17,1.61,2.14,6.7,5.0,2.0,1.0,2.0,17.25,19.1,15.8,0.0,0.0,368.99999999999994,0.0
2023-11-28,644915.5,9221.31,6266.6,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,12.7,14.0,11.5,1121977.01,18365.0,9184.72,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,13.5,11.2,735118.66,10132.47,5667.81,4.99,0.52,0.0,1.44,0.5,0.0,0.0,0.0,13.48,15.0,12.5,445257.47,5667.81,4986.57,14.51,6.74,8.6,12.45,1.0,0.5,0.0,1.0,16.0,17.6,14.0,0.0,0.0,175.00000000000006,0.0
2023-12-05,488719.59,7549.29,4898.96,6.8,5.18,1.91,3.35,0.5,0.0,0.0,0.0,17.69,20.5,16.1,424972.11,5082.49,4838.67,6.35,6.74,6.68,6.71,1.5,2.0,1.0,1.0,17.53,18.9,16.6,458825.55,5526.07,5020.87,0.0,0.0,0.0,0.0,1.5,1.5,2.0,1.5,18.42,22.6,14.4,536591.36,7144.33,5493.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,18.8,14.4,0.0,0.0,295.0000000000001,0.0
2023-12-12,417344.48,6128.0,3699.36,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,16.95,21.0,13.0,316076.29,3854.57,3523.29,10.89,6.22,8.59,9.1,0.0,0.0,0.0,0.0,16.9,19.1,15.1,330604.27,3986.92,3623.24,0.0,0.0,0.0,0.0,3.0,4.5,3.0,4.5,19.79,24.0,15.8,368778.92,4486.11,3960.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84,23.2,14.9,0.0,0.0,264.99999999999994,0.0
2023-12-15,333507.41,4094.78,3699.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26,20.9,14.5,336727.36,4149.37,3699.36,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24,19.3,13.6,349931.7,4601.88,3802.39,3.63,0.52,0.96,1.44,0.5,0.0,0.0,0.0,16.89,19.4,15.2,417344.48,6128.0,3699.36,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,16.95,21.0,13.0,0.0,0.0,43.60000000000001,0.0
2023-12-19,243363.95,2938.35,2681.95,0.0,0.0,0.96,0.48,0.0,0.0,0.0,0.0,22.02,27.0,18.4,261282.7,3141.03,2894.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,19.44,22.4,17.0,279090.43,3376.65,3095.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.77,23.3,17.2,308561.24,3750.66,3328.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,23.0,16.1,0.0,0.0,108.99999999999997,0.0
2023-12-28,303079.61,3854.57,3210.56,0.91,1.55,0.0,1.44,0.0,0.0,0.0,0.0,23.25,27.4,19.9,426722.13,6025.21,3828.42,0.45,1.04,3.82,3.35,1.0,0.5,1.0,1.0,22.87,26.7,20.0,589838.98,12269.81,2378.4,0.91,3.62,1.91,1.92,0.5,0.5,1.0,1.0,21.88,23.2,20.7,204259.63,2702.72,2229.88,16.78,14.5,5.73,8.14,0.5,1.5,2.0,0.5,23.0,25.0,21.1,0.0,0.0,318.0,0.0
2024-01-04,411345.51,5496.84,4136.61,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,20.99,25.4,17.6,663962.43,11822.46,5496.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82,22.0,15.6,1091512.45,20082.54,4801.29,5.44,3.11,0.0,0.0,0.0,0.0,0.0,0.0,18.79,20.8,17.0,502890.77,7858.55,4801.29,15.42,21.75,42.02,28.73,6.0,2.0,0.0,0.0,19.97,21.4,19.0,1.0,0.0,10.000000000000002,0.0
2024-01-09,281263.59,3581.37,2949.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,26.3,17.2,342692.25,4378.66,3581.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94,24.9,15.1,358525.05,5340.57,3210.01,0.91,1.03,0.96,2.39,0.0,0.0,0.0,0.0,18.97,20.7,17.2,287362.31,3533.45,3187.71,15.42,1.04,2.86,0.96,0.5,1.0,1.0,1.0,19.28,20.7,18.2,0.0,0.0,52.00000000000001,0.0
2024-01-16,401628.45,25580.74,1971.17,39.45,10.36,2.87,9.58,0.5,0.0,0.0,0.0,21.13,22.7,19.0,177775.07,2110.13,1986.27,0.0,0.0,0.0,0.0,12.0,2.5,1.0,4.5,22.68,26.3,20.1,187769.11,2243.04,2078.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.38,26.9,19.1,200785.88,2365.67,2243.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.58,24.6,19.1,1.0,0.0,1313.9999999999995,1.0
2024-01-18,360398.46,5187.0,3415.54,0.96,0.0,0.0,0.0,19.0,1.5,0.0,0.0,22.66,26.8,18.8,864235.02,22226.77,5187.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.36,24.5,16.6,401628.45,25580.74,1971.17,39.45,10.36,2.87,9.58,0.5,0.0,0.0,0.0,21.13,22.7,19.0,177775.07,2110.13,1986.27,0.0,0.0,0.0,0.0,12.0,2.5,1.0,4.5,22.68,26.3,20.1,1.0,0.0,260.39999999999986,0.0
2024-01-24,393478.97,5077.24,4196.9,7.17,5.18,0.96,1.14,0.0,0.0,0.0,0.0,21.75,23.7,18.6,463978.04,7819.14,3874.74,4.3,0.0,0.0,0.0,6.0,2.5,1.0,0.5,23.58,25.8,21.2,326152.16,5792.36,3416.02,0.0,3.11,2.87,1.14,2.5,0.0,0.0,0.0,24.37,27.7,22.1,346818.63,5161.58,3617.33,0.96,27.45,3.82,4.55,0.0,2.0,1.0,1.0,23.97,26.2,21.9,2.0,0.0,247.00000000000006,0.0
2024-01-30,447356.34,6628.47,3896.97,4.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.89,19.9,16.0,279812.63,3896.97,3048.1,17.69,12.43,11.46,8.72,0.5,0.0,0.0,0.0,17.81,19.0,16.9,271379.46,3232.07,3064.49,0.96,0.0,0.96,0.0,5.0,7.0,7.0,6.0,19.54,21.3,18.0,286303.73,3357.97,3215.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.81,25.4,16.4,0.0,0.0,379.0,0.0
2024-02-07,506314.6,6564.08,5302.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87,25.0,17.0,686899.84,10086.63,6564.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,23.1,15.8,1452191.95,26196.55,10086.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.32,18.9,11.7,1207042.1,30704.98,4750.69,26.18,21.36,9.22,10.61,0.0,0.0,0.0,0.0,16.11,18.1,14.1,0.0,0.0,242.99999999999994,0.0
2024-02-13,309102.47,3743.87,3301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,23.1,13.9,327031.74,4009.93,3596.66,1.94,1.07,0.97,0.38,0.0,0.0,0.0,0.0,18.48,20.7,16.9,323979.06,3874.74,3638.12,5.82,0.53,0.0,0.0,1.0,0.5,1.0,0.5,20.93,22.6,18.9,332349.18,4032.88,3638.12,1.94,0.0,0.0,0.0,4.5,0.5,0.0,0.0,21.63,25.5,18.1,0.0,0.0,19.999999999999996,0.0
2024-02-15,257174.62,3048.1,2872.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,24.4,17.2,275203.6,3301.0,3031.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.39,23.5,15.5,309102.47,3743.87,3301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,23.1,13.9,327031.74,4009.93,3596.66,1.94,1.07,0.97,0.38,0.0,0.0,0.0,0.0,18.48,20.7,16.9,0.0,0.0,74.00000000000003,0.0
2024-02-20,215767.97,2531.13,2461.69,1.45,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.12,24.5,18.8,218801.59,2573.6,2489.26,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,21.58,24.9,19.7,224762.25,2675.07,2531.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.92,24.1,17.4,233796.68,2764.68,2616.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59,25.1,16.7,0.0,0.0,310.99999999999994,0.0
2024-02-27,237460.55,3338.85,2164.97,0.91,0.0,0.0,0.0,1.5,0.5,0.5,0.5,20.54,23.7,17.8,186871.73,2286.5,2012.17,8.66,3.74,0.97,1.9,0.5,0.0,0.0,0.0,21.09,24.9,18.5,178606.19,2087.36,2024.54,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.5,19.77,22.8,17.5,180121.42,2112.95,2062.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,21.3,18.7,0.0,0.0,230.99999999999994,0.0
2024-03-05,308191.69,4059.31,2825.8,23.71,33.1,12.86,25.78,0.5,0.5,2.0,1.5,18.21,19.8,16.5,233999.08,2825.8,2630.93,3.19,0.53,0.24,0.0,8.5,12.0,8.5,13.0,19.17,21.5,18.0,261795.1,3380.86,2700.19,1.82,0.0,0.0,0.0,2.5,0.5,0.5,0.0,18.9,20.8,17.3,330914.51,4181.2,3380.86,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,18.27,21.9,14.6,1.0,0.0,3779.9999999999986,1.0
2024-03-12,224494.96,2717.79,2481.79,0.0,0.53,0.0,0.97,0.0,0.5,0.0,0.5,17.38,19.0,16.1,254674.12,3256.05,2700.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17.02,20.2,13.7,313251.49,3963.61,3235.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69,20.4,15.7,299466.34,3619.09,3318.0,9.12,3.2,0.49,5.35,0.0,0.0,0.0,0.0,17.35,20.1,15.5,0.0,0.0,108.99999999999997,0.0
2024-03-14,204551.44,2546.93,2300.42,15.96,9.61,0.73,5.84,0.5,0.0,0.5,0.0,18.5,19.8,17.3,209802.06,2514.13,2328.52,0.0,0.0,0.0,0.49,3.5,3.5,0.5,1.5,19.22,22.9,16.7,224494.96,2717.79,2481.79,0.0,0.53,0.0,0.97,0.0,0.5,0.0,0.5,17.38,19.0,16.1,254674.12,3256.05,2700.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17.02,20.2,13.7,0.0,0.0,342.80000000000007,0.0
2024-03-19,298920.36,3823.08,3154.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.29,18.0,13.3,403104.03,6041.13,3823.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.83,17.4,12.7,491446.97,7134.27,3846.25,1.37,1.6,0.48,0.97,0.0,0.0,0.0,0.0,15.45,17.9,13.4,351997.48,5218.39,3641.36,8.66,2.67,1.46,3.41,1.0,1.0,0.5,0.5,16.19,17.1,15.3,0.0,0.0,52.00000000000001,0.0
2024-03-26,184180.42,2151.85,2100.12,3.65,1.07,0.0,0.0,2.5,0.0,0.0,0.0,16.71,18.6,14.9,190159.95,2231.68,2151.85,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,17.08,20.4,14.3,194210.38,2286.5,2218.18,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65,17.8,13.3,202976.29,2402.94,2272.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.54,18.9,12.3,0.0,0.0,189.00000000000003,0.0
2024-04-03,224874.59,2753.33,2465.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.48,17.7,13.5,257230.78,3256.05,2735.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64,17.6,12.0,305004.09,3731.42,3235.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,16.6,11.8,370729.13,5621.19,3531.05,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,16.3,11.7,0.0,0.0,74.99999999999997,0.0
2024-04-09,202803.0,2434.13,2258.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19,18.02,12.51,219799.35,2682.7,2418.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,17.54,11.77,258940.97,3596.93,2648.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,17.31,11.89,251550.68,3987.39,2357.0,0.91,0.53,0.0,0.0,0.0,0.0,0.0,0.0,16.26,18.82,14.67,0.0,0.0,30.000000000000004,0.0
2024-04-11,184342.25,2178.16,2074.66,0.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0,16.08,19.12,13.18,191827.21,2272.67,2138.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.01,18.33,13.91,202803.0,2434.13,2258.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19,18.02,12.51,219799.35,2682.7,2418.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,17.54,11.77,0.0,0.0,58.39999999999999,0.0
2024-04-16,560300.74,7510.16,4801.34,0.0,3.2,1.02,0.49,1.5,1.0,0.5,0.5,14.19,15.43,13.01,359218.02,7337.96,2258.92,7.29,0.0,0.0,0.49,0.0,2.0,0.5,0.0,15.39,16.91,14.4,202548.92,2465.79,2204.76,6.38,4.27,3.06,7.3,1.5,0.0,0.0,0.5,15.7,16.61,14.48,183215.54,2258.92,2049.47,7.3,9.07,13.28,6.33,3.0,2.0,1.5,3.0,16.11,17.5,14.98,0.0,0.0,211.00000000000003,0.0
2024-04-23,582708.22,7896.92,5828.96,4.56,1.07,0.51,0.97,0.0,0.0,0.5,0.0,13.42,15.1,12.1,590218.25,13169.0,3093.84,8.66,4.27,0.51,0.0,4.5,0.5,0.5,0.5,13.92,15.31,12.84,275521.56,3380.86,3034.51,19.61,3.2,0.0,0.97,3.5,4.0,0.5,0.0,14.01,15.02,12.98,323345.49,4205.88,3380.86,0.0,0.0,0.0,0.0,4.0,2.5,0.0,0.5,13.91,15.44,12.33,0.0,0.0,133.99999999999997,0.0
2024-05-16,216656.16,2580.19,2481.79,3.49,1.72,1.53,1.95,0.0,0.0,0.0,0.5,11.25,12.7,10.12,217599.65,2613.9,2402.94,0.0,0.0,0.0,0.0,1.5,0.5,0.5,1.0,11.1,12.5,10.1,204760.65,2402.94,2342.71,3.05,0.0,0.51,0.49,0.0,0.0,0.0,0.0,10.65,12.16,9.6,205788.97,2418.48,2342.71,1.31,0.0,0.0,0.0,2.0,0.0,0.5,0.5,9.01,10.24,7.59,0.0,0.0,30.000000000000004,0.0
2024-06-13,252342.12,3014.97,2844.2,2.18,0.57,0.51,0.97,0.0,0.0,0.0,0.0,10.25,10.84,9.62,266918.04,3154.19,2995.53,1.31,2.3,1.02,0.97,2.0,0.5,0.5,0.5,11.05,11.6,10.4,266857.64,3174.54,2995.53,3.05,8.61,4.09,6.81,0.5,0.5,0.5,0.5,11.53,12.39,10.78,260844.32,3133.96,2918.95,0.0,5.74,6.13,4.87,1.5,3.5,1.0,2.0,9.66,11.08,8.31,0.0,0.0,16.400000000000002,0.0
2024-07-18,361902.28,4474.0,3854.49,1.74,0.0,0.0,0.0,2.5,0.5,0.5,0.5,9.18,9.85,8.4,377870.68,4771.02,3986.52,0.87,0.0,0.0,0.51,0.0,0.0,0.0,0.0,8.63,10.05,7.25,392135.4,4832.75,4207.95,0.44,0.0,0.0,0.0,0.5,0.0,0.0,0.5,6.82,7.65,5.68,419712.83,5634.05,3903.62,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7.18,8.3,6.1,0.0,0.0,20.800000000000004,0.0
2024-08-15,419962.68,5634.05,4366.22,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7.82,9.91,6.03,750896.46,16727.52,4979.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,8.71,5.82,384960.6,4979.81,4348.43,9.65,0.55,0.0,0.51,0.0,0.0,0.0,0.0,9.18,10.23,8.39,488701.05,6430.84,4649.89,0.92,0.0,0.0,0.0,2.0,0.5,0.0,0.5,8.73,9.51,7.69,0.0,0.0,80.39999999999999,0.0
2024-09-12,533386.76,6534.39,5925.98,3.68,3.27,3.08,1.53,0.0,0.0,0.0,0.0,11.6,13.69,9.7,544076.99,7206.81,5975.84,3.68,1.09,3.59,5.59,2.5,2.5,2.5,1.0,12.13,14.53,10.48,579464.76,7776.08,6176.84,2.3,2.18,1.54,1.53,2.0,0.5,2.0,2.5,11.04,12.65,9.72,701335.52,11222.56,6405.13,2.76,0.0,0.0,0.0,1.0,1.0,0.5,1.0,11.51,13.16,10.27,0.0,0.0,24.8,0.0
2024-10-17,528129.51,6398.88,5667.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,15.17,9.5,563918.96,7286.36,6206.64,1.84,0.0,6.67,0.51,0.0,0.0,0.0,0.0,12.12,13.34,11.1,640699.74,7836.77,6829.54,0.92,8.16,57.41,12.71,1.0,0.0,1.5,0.5,12.92,14.71,11.68,594825.24,7317.78,6625.6,6.44,13.06,24.09,12.72,0.5,3.5,37.5,5.5,13.25,15.11,11.61,3.0,0.0,34.4,0.0
2024-11-05,589771.04,8457.39,5740.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,13.44,17.03,9.8,982484.04,18263.67,8457.39,2.81,0.0,0.0,1.36,0.0,0.0,0.0,0.0,12.85,14.75,11.25,600997.25,11736.54,4878.25,11.25,10.89,27.68,16.8,1.5,0.0,0.0,1.0,14.13,14.76,12.88,504770.87,6654.37,5077.84,0.0,0.0,0.0,0.0,4.5,4.5,7.5,5.0,14.4,16.73,12.49,0.0,0.0,2603.0,1.0
2024-11-12,389122.73,5119.0,4153.04,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,17.24,20.11,14.8,365233.0,4325.32,4168.18,3.75,0.55,4.65,3.18,0.0,0.5,0.0,0.0,17.35,18.21,16.31,395184.14,4956.84,4214.24,0.0,0.0,0.0,0.0,2.5,0.5,2.5,2.0,18.09,20.59,15.52,459970.86,6454.95,4744.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77,20.74,14.98,0.0,0.0,52.00000000000001,0.0
2024-11-14,339077.35,4014.74,3834.51,2.81,0.0,0.0,0.0,0.0,0.5,0.5,1.0,19.17,23.07,15.93,362796.03,4545.08,4001.43,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,17.8,22.15,14.06,389122.73,5119.0,4153.04,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,17.24,20.11,14.8,365233.0,4325.32,4168.18,3.75,0.55,4.65,3.18,0.0,0.5,0.0,0.0,17.35,18.21,16.31,0.0,0.0,34.4,0.0
2024-11-19,434493.77,5618.69,4580.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83,21.32,12.65,619477.34,8316.11,5618.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,18.3,11.51,942835.42,21392.11,4707.47,3.28,3.3,0.52,5.0,0.0,0.0,0.0,0.0,15.19,16.55,13.55,346500.41,4707.47,3785.25,22.49,22.01,14.46,20.89,1.5,2.0,0.5,3.5,17.43,18.15,16.55,0.0,0.0,110.00000000000004,0.0
2024-11-25,372608.58,4563.48,4064.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31,21.41,13.82,476660.13,6412.37,4563.48,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85,18.12,13.99,542739.28,7617.55,3753.21,6.56,0.0,0.0,0.45,0.5,0.0,0.0,0.0,15.7,19.0,12.71,314739.27,3829.27,3477.82,11.72,1.65,3.1,0.91,3.5,0.0,0.0,0.5,15.77,17.63,14.19,0.0,0.0,85.99999999999997,0.0
2024-12-03,251337.84,2985.77,2788.0,0.0,0.55,1.03,0.45,0.0,0.0,0.0,0.0,21.29,24.58,18.9,267131.71,3306.41,2939.44,0.47,1.1,0.0,0.0,0.0,0.5,0.5,0.5,20.79,24.22,17.89,274585.98,3442.27,2985.77,0.0,0.0,0.52,0.91,0.5,0.5,0.0,0.0,20.37,25.16,16.75,261217.45,3063.96,2985.77,3.28,3.3,7.23,4.54,0.0,0.0,0.5,0.5,18.48,19.47,17.29,0.0,0.0,52.00000000000001,0.0
2024-12-10,206627.89,2441.49,2317.03,11.3,6.05,7.23,2.27,0.0,0.0,0.0,0.0,19.04,20.64,17.13,206852.21,2441.49,2317.03,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.5,19.38,23.06,16.4,214369.32,2526.04,2413.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,21.87,17.12,224825.96,2655.41,2511.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83,25.77,16.83,0.0,0.0,2613.000000000001,1.0
2024-12-12,254095.97,3407.0,2597.53,0.0,0.0,0.0,0.0,2.0,1.5,4.0,4.0,19.79,24.19,15.92,298361.53,4434.9,2385.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,22.19,15.37,206627.89,2441.49,2317.03,11.3,6.05,7.23,2.27,0.0,0.0,0.0,0.0,19.04,20.64,17.13,206852.21,2441.49,2317.03,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.5,19.38,23.06,16.4,0.0,0.0,78.0,0.0
2024-12-17,191038.64,2728.66,2141.95,0.0,4.95,2.58,21.8,8.5,2.5,1.5,22.0,21.14,23.52,19.07,195949.48,2317.03,2195.25,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5,21.62,25.09,19.25,209251.15,2497.71,2303.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17,25.46,17.86,220889.4,2684.58,2427.52,0.94,1.65,1.03,1.36,0.0,0.0,0.0,0.0,20.55,24.53,17.59,0.0,0.0,175.00000000000006,0.0
2024-12-23,515359.31,7299.91,4737.94,0.0,0.55,5.17,3.18,1.5,0.0,0.0,2.0,18.54,20.11,16.84,483632.99,7237.1,4669.14,14.12,2.2,4.65,3.63,0.0,0.5,3.0,1.0,19.53,21.97,17.0,688962.26,9564.44,5987.54,3.77,3.3,4.13,3.63,5.0,0.5,2.5,1.5,18.49,21.01,16.67,413581.39,9844.82,2260.16,8.47,1.1,3.1,4.09,1.5,1.5,2.5,2.0,18.34,22.4,15.74,1.0,0.0,197.0,0.0
2024-12-30,397894.13,5441.95,3948.44,0.0,0.0,0.0,0.0,7.5,1.5,0.0,14.5,20.23,24.83,16.09,699749.79,13135.17,5441.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68,22.2,13.54,1261720.83,24217.38,3004.99,9.41,3.85,1.55,1.82,0.0,0.0,0.0,0.0,17.28,18.56,15.37,244039.71,3004.99,2738.71,6.12,2.2,8.27,7.27,4.5,3.0,1.0,1.5,19.87,21.33,18.56,0.0,0.0,242.99999999999994,0.0
